"CaseID","StandID","Year","SP1","SP2","BA_FT1","BA_FT2","PERBA1","PREBA2"
"feb382b9-0ffd-43ac-81a8-40289f7ca6bb","1200641050702900623580001",2014,16.00,0.00,47.77,168.86,0.28,0.99
"ab74798e-47cd-43d0-823b-1f89a12856af","1200641050702900639930001",2014,21.00,0.00,4.50,106.64,0.04,1.00
"d1606b5b-3173-4627-9aa3-3f18eeb943c1","1200641050702900646460001",2014,16.00,2.00,51.21,32.99,0.38,0.24
"afc3511d-b655-4417-9105-4796ae1e8cf7","1200641050702900687570001",2014,0.00,0.00,6.63,6.63,1.00,1.00
"1714bf77-7c6a-44ca-ac9b-fd4679ac1420","1200641050702900687570002",2014,0.00,0.00,0.00,0.00,,
"c4358ab5-45c7-499b-9357-3652d2bb2a8b","1200641050702900773090001",2014,2.00,0.00,76.64,204.19,0.37,1.00
"3751fd0a-fbb7-4871-a9c6-bf68cc155ee8","1200641050702900798990001",2014,16.00,16.00,127.31,127.31,0.57,0.57
"9404123b-039f-4521-8779-65cfa3bbc704","1200641050702900816600001",2014,20.00,0.00,24.89,137.63,0.18,1.00
"5b7bfd70-439a-4b32-8163-45dd32ec15de","1200641050702900831770001",2014,16.00,0.00,41.29,75.22,0.54,0.99
"81c8ad88-6023-4e2b-9e2e-a28f7142269e","1200641050702900848730001",2014,3.00,0.00,67.89,80.09,0.84,0.99
"fc110458-7b66-4fdc-9539-ce09fa6187e3","1200641050702900855510001",2014,36.00,0.00,42.12,174.33,0.24,1.00
"5962db71-dc7e-4a05-bc7a-d754b6461865","1200641050702900866570001",2014,20.00,20.00,236.78,236.78,1.00,1.00
"da4a7439-16ee-4eae-87cb-c7056ff99ea4","1200641050702900893540001",2014,16.00,16.00,86.73,86.73,0.53,0.53
"a2c865d0-7aef-4805-8fe9-bb0975dafcdf","1200641050702900912200001",2014,3.00,3.00,50.59,50.59,0.37,0.37
"7f17630a-b49d-45fd-83de-120735822c0f","1200641050702900927550001",2014,16.00,0.00,19.55,51.00,0.38,1.00
"e8c1059a-18a4-4754-9611-6d316dd1323d","1200641050702900976220001",2014,2.00,0.00,90.03,186.11,0.48,1.00
"ea6bdbf7-d7a7-4bc0-861a-6f5dbf1eb260","1200641050703500837380001",2014,20.00,20.00,120.57,120.57,0.95,0.95
"f41c48a1-5703-4fdd-87b7-ed5962ed903c","1200641050703500868270001",2014,20.00,0.00,46.94,193.29,0.24,1.00
"018b5cce-db07-4fef-a84e-b4bc58dd4b94","1200641050703900517180001",2014,16.00,0.00,160.34,224.07,0.71,1.00
"152e5902-4c10-4506-a23c-26d84f0b67e8","1200641050703900518030001",2014,16.00,25.00,96.37,0.65,0.76,5.2065565250814e-03
"00a31d0c-0915-4e87-a58c-5a70e8603299","1200641050703900549120001",2014,16.00,0.00,294.35,320.69,0.91,1.00
"e09ae45c-301f-4453-978c-043208e543ba","1200641050703900574400001",2014,16.00,23.00,111.13,2.65,0.90,0.02
"17cee46e-3e7a-4c49-a56e-83de0b2a38d4","1200641050703900575090001",2014,16.00,16.00,29.25,29.25,1.00,1.00
"1c50e030-0618-42ba-a4b4-68e726f61e49","1200641050703900576550001",2014,16.00,16.00,265.91,265.91,0.91,0.91
"73184b2d-2b03-4743-bc14-79562d425a1e","1200641050703900584040001",2014,16.00,25.00,162.11,0.58,0.76,2.77044135145843e-03
"027559bc-d631-49b8-a6c9-3c77d4e2d5e3","1200641050703900603530001",2014,16.00,19.00,217.55,63.13,0.69,0.20
"b7e4d09a-e6be-4b68-97cf-5b58a21b4a11","1200641050703900603530002",2014,16.00,0.00,85.66,103.01,0.83,1.00
"2dead071-3d9e-4452-a6b5-dcd03e787a0e","1200641050703900637750001",2014,19.00,0.00,81.19,232.16,0.34,0.99
"ad79da6d-ef5d-455a-910d-823ca94d4b47","1200641050703900647420001",2014,16.00,9.00,247.86,13.32,0.86,0.04
"402975b0-4435-41c9-8621-1966edf6ebc1","1200641050703900652980001",2014,20.00,0.00,72.85,377.65,0.19,1.00
"31004dc9-a303-411c-a98f-0b2faf1061c6","1200641050703900681720001",2014,16.00,19.00,185.61,90.20,0.57,0.28
"5737cb79-89cc-44f5-b0e3-cc4130485292","1200641050703900703940001",2014,16.00,18.00,158.11,2.98,0.77,0.01
"10f8931e-b8a9-4ba8-80bf-b7e77a732590","1200641050703900729730001",2014,16.00,0.00,59.02,159.93,0.36,1.00
"24249cf4-a1e5-4684-a431-18c801b4c4fc","1200641050703900759540001",2014,16.00,0.00,126.45,146.96,0.86,1.00
"0bce685e-e52f-4afd-a759-39deed6e509b","1200641050703900765530001",2014,16.00,0.00,160.30,196.77,0.81,1.00
"d48dd1cf-6050-4f51-935b-c1682576c2c5","1200641050703900779100002",2014,39.00,28.00,9.15,12.48,0.42,0.57
"7091cc44-f0a5-4fd7-8697-867bb1027abf","1200641050703900779100003",2014,39.00,0.00,54.29,54.29,1.00,1.00
"5d9d4fcc-54d6-4770-be89-4eb55593a07c","1200641050703900780380002",2014,16.00,3.00,272.72,5.97,0.97,0.02
"db12544c-d8a7-4a05-8793-816e8bdd1488","1200641050703900797280001",2014,16.00,0.00,112.65,146.55,0.76,1.00
"8da61196-3b36-4982-972a-9d5ac2e4b7c8","1200641050703900803480001",2014,16.00,0.00,3.85,3.85,1.00,1.00
"53a7ad56-0698-4d16-8fd7-7de1bf8705bd","1200641050703900803480002",2014,16.00,16.00,177.84,177.84,0.73,0.73
"7959eaac-423b-4d1c-b66e-ad0b64e00963","1200641050703900827700001",2014,16.00,0.00,1.08,1.08,1.00,1.00
"bfda25a7-3f8b-4ac1-946c-0743d33518a8","1200641050703900855130001",2014,16.00,0.00,61.38,168.18,0.36,1.00
"18619fb3-254a-44dc-abcf-8f11c4887613","1200641050703900883510001",2014,16.00,19.00,44.62,4.57,0.90,0.09
"3f7e98b3-69cb-4693-adda-34cf2e394258","1200641050703900912440001",2014,16.00,0.00,189.68,221.19,0.85,1.00
"2b3d7927-3369-4113-a7e4-4737a6503522","1200641050703900921490001",2014,16.00,16.00,71.64,71.64,0.86,0.86
"4a34b3c1-e79d-44d2-b17d-31029bd13f55","1200641050703900945040002",2014,19.00,0.00,106.05,323.91,0.32,0.99
"01fc3772-6f50-40c0-a725-205c6ca9db13","1200641050703900979450001",2014,0.00,0.00,0.00,0.00,,
"33093262-00b0-4dd5-a1d5-2be9825a517f","1200641050704300545500001",2014,19.00,0.00,109.34,319.41,0.34,1.00
"87dfee3b-74c3-40cb-813b-b90f860a0262","1200641050704300548530001",2014,19.00,19.00,161.96,161.96,0.43,0.43
"549517bd-9df9-4b55-b137-aa97ee82a3c6","1200641050704300604730001",2014,19.00,18.00,55.95,23.57,0.31,0.13
"a9a41571-60fb-4208-9ec0-3177e9833ffb","1200641050704300606630001",2014,19.00,0.00,45.10,143.24,0.31,0.99
"cb29775c-7a7a-4378-8e70-24ac6e9f7afa","1200641050704300628660001",2014,16.00,18.00,112.89,11.39,0.73,0.07
"b8929ea5-0d4d-4ab4-979b-3899951bebf9","1200641050704300702230002",2014,16.00,7.00,204.00,2.39,0.98,0.01
"7836c593-549b-49b9-bac8-03ec371e2c51","1200641050704300730060001",2014,16.00,0.00,320.77,327.28,0.98,1.00
"ef401243-5c61-4512-9079-2e8e796c6c8e","1200641050704300850540001",2014,19.00,0.00,75.53,218.12,0.34,0.99
"7ed59ae5-7fdf-4134-bbe5-777883414c2d","1200641050704300907040001",2014,0.00,0.00,0.00,0.00,,
"58929c95-0338-4e4b-b3ac-07fce01764d0","1200641050704300938690001",2014,16.00,9.00,49.21,13.71,0.76,0.21
"35a5a772-e096-4bc2-a09f-44db67a637c9","1200641050704300941090001",2014,19.00,0.00,99.73,242.21,0.41,1.00
"a808e5d9-a3c3-4c36-8527-2c8673170e88","1200641050704300949980001",2014,16.00,19.00,59.45,53.19,0.39,0.35
"81e3f6a9-a6b0-4e10-9a02-af072d551e52","1200641050704300996400001",2014,19.00,0.00,77.80,225.86,0.34,1.00
"7caa7656-540a-4df1-b70e-f6adb35a039a","1200641050704700566790002",2014,16.00,22.00,59.48,2.55,0.92,0.03
"b422c645-450e-4025-9336-9c2a66a959c2","1200641050704700634370001",2014,19.00,19.00,145.42,145.42,0.30,0.30
"ca42a2ac-0def-4dc5-80bf-088eed5fcbd8","1200641050704700864000002",2014,16.00,0.00,202.18,323.36,0.62,1.00
"7f9f49c5-0bb6-4847-b166-e601296d4256","1200641050704700884640001",2014,16.00,16.00,362.02,362.02,0.93,0.93
"0cb17d6a-0b2c-4d2a-87e5-77dc6202563b","1200641050704700923280001",2014,16.00,1.00,25.41,19.33,0.39,0.29
"616ecba0-fef7-45a8-b211-5686148c00e6","1200641050705100897010001",2014,19.00,19.00,122.48,122.48,0.34,0.34
"3f8311ed-6c53-4e73-85a5-1a516e869fe8","1200653010603300595740001",2014,8.00,0.00,155.68,363.38,0.42,1.00
"168ab54d-98f4-449a-a792-97831b7a42c6","1200653010603300595740002",2014,8.00,0.00,82.34,91.54,0.89,1.00
"3e7d85c8-66e0-4f49-acf8-97b8f6c6dd17","1200653010603300641940001",2014,0.00,0.00,0.00,0.00,,
"07303169-a558-4098-87df-1fbe666d583c","1200653010603300641940002",2014,22.00,0.00,49.12,82.68,0.59,1.00
"8a4af4ab-3400-4579-81f3-6b5e4aa63161","1200653010603300660620001",2014,20.00,1.00,175.42,53.44,0.76,0.23
"1f3f8e5a-320c-4249-a455-cf71fc541fe9","1200653010603300672370001",2014,19.00,18.00,139.33,39.27,0.39,0.11
"4be31536-5611-4b8b-b4f8-00f7dab03410","1200653010603300672370002",2014,22.00,0.00,157.00,179.62,0.87,1.00
"8eebbbf7-8000-439b-9ff4-341545556f0a","1200653010603300776790001",2014,1.00,19.00,209.79,88.68,0.70,0.29
"06b8e3af-3fa8-4229-ab69-e0c384e79b97","1200653010603300845100001",2014,20.00,0.00,17.39,19.76,0.88,0.99
"b3a06f9b-8ea5-4b94-91f1-d287f90e8800","1200653010603300845100002",2014,19.00,1.00,164.96,100.09,0.44,0.27
"0058fd80-6de8-4901-af00-441cd8d645d0","1200653010603900519330001",2014,16.00,16.00,83.05,83.05,0.97,0.97
"094dbd8b-9b65-4c54-ad3b-16156f2942cb","1200653010604100624940001",2014,19.00,0.00,104.95,295.29,0.35,1.00
"4a584300-9218-4cae-86f6-e0f126a4c694","1200653010604100750510001",2014,1.00,19.00,149.01,20.09,0.61,0.08
"2f8a5e53-e234-49f5-a5f9-21c15eee756e","1200653010604100804530001",2014,16.00,0.00,245.70,287.46,0.85,1.00
"6534582e-c66a-4e14-b469-702720fc0fbf","1200653010604100810620001",2014,4.00,0.00,15.40,18.79,0.81,0.99
"f5b95837-db4b-412a-8ae6-ac5c175514d4","1200653010604100810620002",2014,20.00,0.00,188.01,215.99,0.87,1.00
"62e4ca7d-a2aa-41b2-b405-6d2364222b9c","1200653010604100853310001",2014,21.00,0.00,45.30,165.87,0.27,1.00
"c91b0982-21a2-42f9-93f6-7923f6c1e0ee","1200653010604100854190001",2014,16.00,0.00,107.44,128.55,0.83,1.00
"d0a6d956-154d-4d32-891e-b62d7e614bf8","1200653010604100854190002",2014,19.00,0.00,120.51,163.18,0.73,1.00
"cf2623f0-6437-48dd-907e-82700a143f45","1200653010604100897390001",2014,16.00,10.00,9.84,1.06,0.49,0.05
"6ffb111e-67be-4580-8330-262a3ac00ba8","1200653010604100897390002",2014,16.00,0.00,54.79,90.23,0.60,1.00
"77697611-143b-451c-8133-a00c1ccd7d6b","1200653010604100919910001",2014,16.00,0.00,129.97,187.49,0.69,1.00
"7699d466-586d-4240-b390-09d6c13ef134","1200653010604100938720001",2014,19.00,0.00,26.59,87.61,0.30,0.99
"564b0466-0a11-43e1-b431-306847686626","1200653010604100971430001",2014,1.00,0.00,84.76,150.68,0.56,1.00
"f843590e-2205-4124-92bb-20c915a63474","1200653010604100971430002",2014,1.00,19.00,138.07,129.81,0.39,0.36
"52529931-25ad-4d11-b613-037576c34109","1200653010605300964310001",2014,19.00,0.00,158.95,202.33,0.78,1.00
"775d3e13-e72d-4147-b651-16d6d3790ba3","1200653010605300983800001",2014,16.00,0.00,95.53,128.70,0.74,0.99
"03b2316a-1653-45c6-ae73-43f2a32d3865","1200653010605700585840001",2014,20.00,1.00,143.71,47.83,0.75,0.24
"356d1815-74bc-4c9e-a07e-168dd6ffbed6","1200653010605700585930001",2014,16.00,18.00,259.13,42.62,0.63,0.10
"87cc4fdd-4f71-4a24-9984-403420602e4e","1200653010605700601810001",2014,19.00,1.00,150.87,68.68,0.48,0.22
"9ddb0ea2-3420-4021-9d2d-1e9f5f065243","1200653010605700674160001",2014,19.00,0.00,212.29,329.77,0.64,1.00
"19271427-2f7a-4da2-a027-a67c7bc827ee","1200653010605700675850001",2014,20.00,1.00,112.34,40.07,0.35,0.12
"0f30f118-f176-4166-a38b-3fd5bf9317fc","1200653010605700798200001",2014,16.00,19.00,105.25,171.30,0.34,0.56
"54fe5e28-9ced-447a-b381-ddd17e2c3984","1200653010605700838090001",2014,18.00,19.00,64.37,90.46,0.25,0.36
"c7008bbf-0bde-4ac1-93f2-11939e81cf43","1200653010605700851400001",2014,16.00,23.00,97.96,2.65,0.84,0.02
"0fac7e1a-60ad-4145-a797-33bc0eac445f","1200653010605700886160001",2014,19.00,1.00,161.45,122.35,0.56,0.43
"1135b555-548c-4593-a35c-7682b4811055","1200653010605700999970001",2014,1.00,1.00,126.65,126.65,0.67,0.67
"b5bbf149-7f4c-49f2-83e1-4d68dec532cb","1200653010605900511300001",2014,16.00,19.00,254.67,11.03,0.95,0.04
"1db87513-119c-48a9-a7e4-5e2fa7d7930b","1200653010605900515340001",2014,19.00,19.00,96.18,96.18,0.38,0.38
"34c87abb-6571-4b55-85d9-998ad08ac0e1","1200653010605900532960001",2014,10.00,0.00,10.78,13.43,0.80,1.00
"18573ae3-5ff1-43fb-a1d8-0ef078781208","1200653010605900532960002",2014,10.00,10.00,118.26,118.26,0.86,0.86
"6891ac97-2c8e-4403-8ecb-03435b18e6bb","1200653010605900609620001",2014,16.00,0.00,19.39,54.23,0.35,0.99
"698ff5dc-14e0-4038-bf39-855f0f61a6df","1200653010605900611250001",2014,16.00,18.00,213.56,18.81,0.87,0.07
"6d5923b0-3e4e-404b-bf46-9c577c8c64d7","1200653010605900626860001",2014,16.00,16.00,148.92,148.92,0.88,0.88
"b1cd9c02-fb8e-4eed-95b8-8e68b405ba7c","1200653010605900653500001",2014,16.00,0.00,82.28,157.10,0.52,1.00
"184fb2ad-369a-4b83-aa7c-e83ab53cf365","1200653010605900715250001",2014,1.00,1.00,70.19,70.19,0.68,0.68
"e0d6ae9e-2957-40aa-853c-23803d815e69","1200653010605900795300001",2014,16.00,4.00,127.05,10.27,0.61,0.04
"e72e801d-8a08-4968-8d9a-03405f8c44ab","1200653010605900807940001",2014,16.00,0.00,255.51,394.73,0.64,1.00
"94789732-719c-4b2c-9424-2ae66c88e1ae","1200653010605900842650001",2014,16.00,0.00,138.68,224.22,0.61,1.00
"5d479928-0a07-4576-8fa1-b6ddb6e077c9","1200653010605900843030001",2014,16.00,0.00,255.19,312.51,0.81,0.99
"25067f0f-663a-400c-a184-9efd56097afa","1200653010605900867990001",2014,16.00,0.00,231.12,275.20,0.83,1.00
"042f10a4-1eb4-44ae-ad0b-72b81fa6376a","1200653010605900901260001",2014,1.00,0.00,92.75,100.52,0.92,1.00
"dbff6fe0-2599-4a3e-9817-1b1f36487c60","1200653010605900960340001",2014,19.00,1.00,125.31,79.35,0.41,0.26
"4fa70874-e763-4c2b-8576-30278068b8cf","1200653010605900961500001",2014,20.00,0.00,47.02,237.92,0.19,0.99
"0abd6684-82a9-4a2b-a160-ebdfa40f17b4","1200653010605900965960001",2014,16.00,0.00,114.38,203.25,0.56,1.00
"2a80e4ed-3d01-4454-a1e9-fcc36f101222","1200653010605900976610001",2014,16.00,0.00,19.66,61.97,0.31,0.99
"4f51deb3-2051-4663-8f82-4bd612eb3fe4","1200653010605900998630001",2014,19.00,0.00,111.70,431.99,0.25,1.00
"867d78f4-b354-4c9c-9ad6-c42b654de249","1200653010606100531010001",2014,19.00,0.00,150.18,262.49,0.57,0.99
"6905bd6b-cb63-4f43-b073-c51e0ce13266","1200653010606100540880001",2014,20.00,20.00,53.08,53.08,0.42,0.42
"08f335f2-8188-402b-a08e-75bfe9b808d5","1200653010606100562270001",2014,16.00,18.00,265.36,176.41,0.43,0.28
"19f15ceb-7faa-415b-a4be-1ac7e7fbf216","1200653010606100572990001",2014,20.00,0.00,118.81,372.03,0.31,0.99
"926c2cd6-2828-4f9e-9176-c79cf1c5f98f","1200653010606100577590001",2014,19.00,19.00,119.13,119.13,0.59,0.59
"438fedd1-9329-4b3e-bb6a-a08b9eab94bf","1200653010606100742130001",2014,0.00,0.00,0.00,0.00,,
"b95dcf56-8d67-4376-9d60-d0ec8e574ab0","1200653010606100779930001",2014,16.00,19.00,49.70,227.64,0.13,0.60
"e9078450-b2e5-40f1-91dd-7ac28cc81562","1200653010606100790220001",2014,19.00,0.00,247.66,376.51,0.65,1.00
"671f2480-9e60-4752-bd15-bb946c234adf","1200653010606100864970001",2014,1.00,1.00,425.61,425.61,1.00,1.00
"c3acd06b-0c34-4df4-97c3-ddaf8ef12144","1200653010606100865650001",2014,8.00,0.00,52.13,70.28,0.74,1.00
"41788fd7-67ba-4aeb-b62d-4b84a51da4ed","1200653010606100945110001",2014,19.00,0.00,109.38,195.40,0.55,1.00
"84c7e393-0da9-47ec-9168-7655079ec796","1200653010607300555910001",2014,8.00,1.00,85.61,25.01,0.57,0.16
"b213dedf-ad62-4734-94e2-02a53bb6ee6b","1200653010607300557170001",2014,19.00,19.00,28.53,28.53,0.44,0.44
"60096fe2-2bc1-4a6e-b4c8-bf03af0bdec0","1200653010607300698160001",2014,8.00,0.00,76.18,305.63,0.24,1.00
"60d37a92-8370-496a-b022-452749cdb708","1200653010607300709150001",2014,20.00,1.00,116.32,224.89,0.34,0.65
"41342193-59f4-426d-8cd4-932da4a47641","1200653010607300750990001",2014,1.00,0.00,240.18,328.78,0.73,0.99
"646a6fa0-ecec-4847-b462-15179fdbd125","1200653010607300972370001",2014,1.00,0.00,72.11,373.35,0.19,1.00
"460f5eef-8556-48ed-bd82-cc9500b2a9ae","1200653010607700692360001",2014,3.00,3.00,119.87,119.87,1.00,1.00
"a104b3d0-1aa9-445f-8fa0-500b7f4804c1","1200653010607700994610002",2014,4.00,0.00,36.47,38.75,0.94,1.00
"d12a5960-d432-47a7-8003-cab4dca65cfa","1200653050501100722170001",2014,16.00,0.00,47.00,51.64,0.91,1.00
"d3fd6482-51f6-4c45-9e4f-39896afaf02b","1200653050501100818290001",2014,22.00,0.00,48.91,147.53,0.33,1.00
"b13ca190-1530-4abb-94a2-e6f181d4fc28","1200653050501100921750001",2014,16.00,19.00,195.48,39.86,0.73,0.15
"76dd6f2d-abec-4db6-b967-02ea693f8f23","1200653050501500730100001",2014,1.00,0.00,31.69,60.58,0.52,0.99
"10818f10-0545-493c-a1cb-037fc3881c98","1200653050501500842800002",2014,19.00,0.00,56.52,216.60,0.26,1.00
"b229f9bb-fae4-4a23-9907-f2aabd4c1b70","1200653050501500854240001",2014,22.00,0.00,91.81,164.41,0.55,0.99
"ea553595-92a1-49ab-8ffb-5a679f39b64f","1200653050501500854240002",2014,16.00,0.00,234.89,240.43,0.97,1.00
"3976d5f5-3241-43dc-896d-7f055f340ca5","1200653050501500919630001",2014,16.00,0.00,64.99,72.33,0.89,1.00
"e20c2cfa-88f3-4ff1-9d74-455a6753fd08","1200653050503300629310001",2014,19.00,0.00,136.70,261.39,0.52,1.00
"711abed1-d46b-4fa4-89c8-20a0bbdae5e9","1200653050503300737740001",2014,1.00,1.00,260.28,260.28,0.81,0.81
"4b4fb000-133a-4ede-8515-308ac7380dae","1200653050503300781480002",2014,20.00,0.00,107.37,151.76,0.70,1.00
"aa8dd3a5-4493-439f-923d-e10d7af7b45a","1200653050503300790340001",2014,19.00,0.00,43.83,195.46,0.22,0.99
"602b693f-dde4-4e09-b5b5-4d1e6c4adea9","1200653050503300810500001",2014,19.00,19.00,119.65,119.65,0.35,0.35
"ee4ed2d8-208c-4f41-9adf-56285c88d6ad","1200653050503300823580001",2014,22.00,0.00,81.33,177.56,0.45,1.00
"ae2e1279-2b13-4c40-9010-7be718ec3933","1200653050503300823580003",2014,19.00,0.00,196.98,381.88,0.51,1.00
"114ba961-5e1e-4bcc-8945-d7f8dbbc29d7","1200653050503300879850001",2014,1.00,0.00,174.86,330.91,0.52,0.99
"23328800-065f-4428-a007-6ce96315314b","1200653050503300884740001",2014,20.00,20.00,36.67,36.67,0.19,0.19
"42203474-1e61-444d-8d30-778d377e6eda","1200653050503300979330001",2014,22.00,0.00,138.73,145.99,0.95,1.00
"9e7d4d83-683b-4257-81ab-19fbe81ae83d","1200653050503300991740001",2014,16.00,0.00,22.70,43.78,0.51,0.99
"48ef0dc9-2e06-45e0-b731-34655348b95c","1200653050504100502010001",2014,1.00,0.00,7.06,7.64,0.92,1.00
"2619cd2a-99a2-49b3-a25b-476405c9dfae","1200653050504100539220001",2014,22.00,0.00,101.23,219.86,0.46,0.99
"75466086-5303-4cee-b626-25203b0f8e78","1200653050504100555560001",2014,16.00,19.00,231.10,63.71,0.78,0.21
"2571b24b-f706-41ba-a658-121ec05c1692","1200653050504100604090001",2014,19.00,0.00,48.37,135.74,0.35,1.00
"4ef67d17-a7a2-4654-be65-642c5e07d3c1","1200653050504100604090002",2014,19.00,0.00,82.46,181.64,0.45,1.00
"33b44eff-3926-4bcb-a2d0-1d62cadc3a83","1200653050504100615210001",2014,19.00,0.00,177.31,280.16,0.63,0.99
"7ad8aa82-5b18-446c-b0c4-2774695761aa","1200653050504100669460001",2014,16.00,0.00,151.75,204.97,0.74,0.99
"4ec62eb5-7c96-425f-b574-ab6822878f5a","1200653050504100720620001",2014,19.00,0.00,97.74,141.42,0.69,0.99
"5b325f4c-82ee-4606-8b2a-491458ccc2c2","1200653050504100737270001",2014,16.00,0.00,35.78,35.78,1.00,1.00
"50f1f3c4-2c6b-4237-ba20-777c47171b19","1200653050504100767260001",2014,20.00,20.00,91.06,91.06,1.00,1.00
"c24e582e-f483-409e-8612-dffbb10c8aa2","1200653050504100767260002",2014,20.00,20.00,204.31,204.31,0.41,0.41
"88ed338c-106d-4f47-93ef-0ca5b3b97dba","1200653050504100776280001",2014,16.00,19.00,257.98,31.40,0.85,0.10
"6825885b-405d-4870-b62b-4cb06a8ddc36","1200653050504100793370001",2014,19.00,0.00,79.93,357.92,0.22,1.00
"5c8f0f31-ce6c-498e-8a28-2b61e0e60efb","1200653050504100807630001",2014,16.00,22.00,138.24,5.62,0.96,0.03
"90143c2a-4bf4-4751-89c2-44c942a446ba","1200653050504100817240001",2014,1.00,1.00,62.24,62.24,0.22,0.22
"4be92a66-7e1f-4b37-b3fc-7a0f147e42e1","1200653050504100914690001",2014,1.00,1.00,164.88,164.88,0.64,0.64
"2b0a7d55-1db8-4bff-a286-1376980b2a17","1200653050504100996890001",2014,19.00,0.00,44.99,328.74,0.13,0.99
"37c56fd6-216c-47d9-aacc-53eb296a31ce","1200653050505300534630001",2014,19.00,1.00,204.49,169.28,0.47,0.39
"3a583c79-8aa1-4c30-8118-63d8fe74bd22","1200653050505300751070001",2014,4.00,0.00,47.31,52.54,0.90,1.00
"c19945bb-7523-4adf-86c8-65a3fb84653b","1200653050505300751070002",2014,4.00,0.00,224.28,224.28,1.00,1.00
"82d5e35c-1b84-4cc6-9356-c90b87b4b729","1200653050505300780370001",2014,16.00,19.00,48.17,23.40,0.67,0.32
"618e6b8b-986f-40ee-bf3d-90392f49acbc","1200653050505300904740001",2014,19.00,8.00,47.32,8.61,0.45,0.08
"4971a2e8-13b2-4512-bca5-507c48520e90","1200653050505300954020001",2014,8.00,0.00,147.91,296.18,0.49,1.00
"49fe1fd1-f4a8-450f-b8e2-f1b934a1987e","1200653050505300979530001",2014,16.00,0.00,154.45,306.65,0.50,1.00
"4dcf9380-600e-437b-b40c-52685cbcb5a0","1200653050505700551250001",2014,16.00,0.00,51.81,65.35,0.79,1.00
"106b6933-1d99-4283-871f-65b415633347","1200653050505700585290001",2014,22.00,0.00,76.64,141.38,0.54,0.99
"fbfee02f-760a-4594-9511-013ab80d49fc","1200653050505700603180001",2014,1.00,0.00,164.82,202.65,0.81,1.00
"7043a127-e5f3-4737-b5a9-8a8871bb713c","1200653050505700618820001",2014,19.00,18.00,70.01,9.29,0.28,0.03
"472cd7c9-0117-405c-bfa9-30f2ce9b3e2c","1200653050505700625930001",2014,19.00,0.00,32.71,103.22,0.31,1.00
"0f9d83d9-53c5-48a4-a0a3-5fdcfb0076e4","1200653050505700751920001",2014,21.00,0.00,37.03,82.61,0.44,1.00
"38b47854-1c1c-443d-8b55-4a5ccfda3ca1","1200653050505700756100001",2014,19.00,0.00,162.15,265.04,0.61,1.00
"9e10e7e8-f28d-4d57-80e0-324a415a7d9b","1200653050505700808240001",2014,1.00,1.00,160.85,160.85,0.71,0.71
"720e64b5-e59a-43f1-b2cd-2141a8e73527","1200653050505700862860001",2014,1.00,0.00,204.36,355.84,0.57,1.00
"4361f62a-fe92-4499-b595-1be7731e1958","1200653050505700879160001",2014,18.00,0.00,57.25,191.07,0.29,1.00
"daa9e203-3871-4b86-82ce-58e16ca53751","1200653050505700988300001",2014,21.00,0.00,34.91,92.13,0.37,0.99
"641eb0eb-0fdb-4ca0-8cfe-57a7988b57f7","1200653050505900529070001",2014,16.00,18.00,233.75,40.45,0.83,0.14
"00c0ee52-0872-4596-84e6-53210b79e9a4","1200653050505900531100001",2014,16.00,0.00,115.98,168.06,0.69,1.00
"9ccf6893-cd21-4505-8069-030ddee17c1e","1200653050505900540980001",2014,16.00,19.00,228.07,7.95,0.95,0.03
"c98ab5d1-02d0-406b-8596-4c5f4b3c7a6a","1200653050505900577270001",2014,1.00,1.00,271.30,271.30,0.83,0.83
"194d196d-75f6-4f7a-ad29-4e5ef84421a8","1200653050505900584940001",2014,27.00,22.00,7.26,45.52,0.12,0.78
"e5690908-a93b-4514-9b17-1989722d5f2e","1200653050505900584940002",2014,16.00,0.00,49.83,49.83,1.00,1.00
"163ba404-10b9-43e9-a489-206075d646bf","1200653050505900738590001",2014,16.00,18.00,338.91,108.51,0.75,0.24
"35771992-1567-40d5-a209-752f92817bc5","1200653050505900738590002",2014,10.00,0.00,39.93,77.61,0.51,1.00
