"standid","parcelid","acres","core","fl","fm","fs","nl","nm","ns","sm","ss","wa_inner","wa_outer","fsc","parcelacres","fsccore","baucore","nonrip_fsc","nonrip_bau","baurip_nc","state"
"58",1,"4.1","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.08","4.08","0","OR"
"59",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"60",1,"1.9","0.14","0","0","0","0.14","0","0","0","0","0","0","0.14","592","0.29","0.14","1.63","1.63","0.29","OR"
"61",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"62",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"63",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"64",1,"5","0","0","0","0","0","0","0","0","0","0","0","1.04","592","1.04","0","3.95","5","0","OR"
"65",1,"4.8","0","0","0","0","0","0","0","0","0","0","0","0.89","592","0.89","0","3.91","4.8","0","OR"
"66",1,"5","0.42","0","0","0","0","0","0","0","0.42","0","0","3.06","592","3.48","0.42","1.52","4.17","0.83","OR"
"67",1,"5","0.48","0","0","0","0.48","0","0","0","0","0","0","0.23","592","0.72","0.48","4.28","4.03","0.97","OR"
"68",1,"0.2","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.19","0.19","0","OR"
"69",1,"5","0.41","0","0","0","0","0","0","0.41","0","0","0","2.82","592","3.23","0.41","1.77","4.18","0.81","OR"
"70",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.07","592","0.07","0","4.93","5","0","OR"
"71",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"72",1,"5","0","0","0","0","0","0","0","0","0","0","0","1.02","592","1.02","0","3.97","5","0","OR"
"73",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"74",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"75",1,"5","0.46","0","0","0","0","0","0","0.46","0","0","0","3.86","592","4.32","0.46","0.67","4.07","0.92","OR"
"76",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"77",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"78",1,"2","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","2","2","0","OR"
"79",1,"4.8","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.82","4.82","0","OR"
"80",1,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","1.19","1.19","0","OR"
"81",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.84","592","0.84","0","4.16","5","0","OR"
"82",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.64","592","0.64","0","4.35","5","0","OR"
"83",1,"5","0.48","0","0","0","0","0","0","0","0.48","0","0","3.74","592","4.22","0.48","0.77","4.03","0.96","OR"
"84",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"85",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"86",1,"3.1","0.48","0","0","0","0","0","0","0.48","0","0","0","2.6","592","3.08","0.48","0.06","2.18","0.97","OR"
"87",1,"0.1","0","0","0","0","0","0","0","0","0","0","0","0.12","592","0.12","0","0","0.12","0","OR"
"88",1,"5","0.59","0","0","0","0.07","0","0","0.52","0","0","0","3.31","592","3.9","0.59","1.09","3.82","1.18","OR"
"89",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"90",1,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.63","4.63","0","OR"
"91",1,"4.6","0.62","0","0","0","0.48","0","0","0","0","0","0","0.48","592","1.09","0.62","3.56","3.56","1.09","OR"
"92",1,"3","0.41","0","0","0","0","0","0","0","0.41","0","0","2.55","592","2.96","0.41","0.03","2.17","0.82","OR"
"93",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"94",1,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","1.46","1.46","0","OR"
"95",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"96",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"97",1,"0.2","0.02","0","0","0","0","0","0","0.02","0","0","0","0.14","592","0.15","0.02","0","0.12","0.03","OR"
"98",1,"5","0","0","0","0","0","0","0","0","0","0","0","1.24","592","1.24","0","3.76","5","0","OR"
"99",1,"3.8","0","0","0","0","0","0","0","0","0","0","0","0.07","592","0.07","0","3.73","3.8","0","OR"
"100",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.17","592","0.17","0","4.83","5","0","OR"
"101",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"102",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.99","4.99","0","OR"
"103",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"104",1,"1.4","0.06","0","0","0","0.06","0","0","0","0","0","0","0.06","592","0.11","0.06","1.33","1.33","0.11","OR"
"105",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.78","592","0.78","0","4.22","5","0","OR"
"106",1,"5","0.39","0","0","0","0","0","0","0.39","0","0","0","2.84","592","3.22","0.39","1.77","4.22","0.77","OR"
"107",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"108",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"109",1,"5","0.37","0","0","0","0","0","0","0","0.37","0","0","2.46","592","2.83","0.37","2.17","4.26","0.74","OR"
"110",1,"0.8","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.79","0.79","0","OR"
"111",1,"0.9","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.91","0.91","0","OR"
"112",1,"0.6","0","0","0","0","0","0","0","0","0","0","0","0.25","592","0.25","0","0.38","0.63","0","OR"
"113",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.08","592","0.08","0","4.91","5","0","OR"
"114",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"115",1,"2.4","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","2.4","2.4","0","OR"
"116",1,"1","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.96","0.96","0","OR"
"117",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"118",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"119",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"120",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"121",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.04","0.04","0","OR"
"122",1,"3.5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","3.52","3.52","0","OR"
"123",1,"5","0.01","0","0","0","0.13","0","0","0","0","0","0","0.13","592","0.14","0.01","4.85","4.85","0.14","OR"
"124",1,"0.4","0.03","0","0","0.03","0","0","0","0","0","0","0","0.4","592","0.42","0.03","0.02","0.4","0.05","OR"
"125",1,"0.6","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.6","0.6","0","OR"
"126",1,"3.5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","3.5","3.5","0","OR"
"127",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"128",1,"5","0.38","0","0","0","0","0","0","0","0.38","0","0","2.6","592","2.98","0.38","2.02","4.24","0.75","OR"
"129",1,"5","0","0","0","0","0","0","0","0","0","0","0","0.1","592","0.1","0","4.89","5","0","OR"
"130",1,"5","0.73","0","0","0","0.06","0","0","0.67","0","0","0","2.36","592","3.08","0.73","1.91","3.55","1.45","OR"
"131",1,"4.6","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.56","4.56","0","OR"
"132",1,"3.4","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","3.35","3.35","0","OR"
"133",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"134",1,"1.8","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","1.83","1.83","0","OR"
"135",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"136",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"137",1,"0","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","0.04","0.04","0","OR"
"138",1,"1.9","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","1.92","1.92","0","OR"
"139",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"140",1,"5","0","0","0","0","0","0","0","0","0","0","0","1.04","592","1.04","0","3.96","5","0","OR"
"141",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","4.98","4.98","0","OR"
"142",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"143",1,"5","0","0","0","0","0","0","0","0","0","0","0","0","592","0","0","5","5","0","OR"
"144",2,"0","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.04","0.04","0","OR"
"145",2,"3.4","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.41","3.41","0","OR"
"146",2,"3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","2.98","2.98","0","OR"
"147",2,"1.8","0","0","0","0","0","0","0","0","0","0","0","0.43","349","0.43","0","1.37","1.8","0","OR"
"148",2,"4.8","0","0","0","0","0","0","0","0","0","0","0","1.01","349","1.01","0","3.78","4.79","0","OR"
"149",2,"1.4","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.39","1.39","0","OR"
"150",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"151",2,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.11","0.11","0","OR"
"152",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"153",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"154",2,"3.1","0","0","0","0","0","0","0","0","0","0","0","2.74","349","2.74","0","0.38","3.12","0","OR"
"155",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"156",2,"5","0","0","0","0","0","0","0","0","0","0","0","2.45","349","2.45","0","2.55","5","0","OR"
"157",2,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.23","1.23","0","OR"
"158",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"159",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"160",2,"2.3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","2.32","2.32","0","OR"
"161",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"162",2,"4.4","0","0","0","0","0","0","0","0","0","0","0","1.02","349","1.02","0","3.34","4.36","0","OR"
"163",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"164",2,"1","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.97","0.97","0","OR"
"165",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"166",2,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.62","1.62","0","OR"
"167",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"168",2,"1.2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.22","1.22","0","OR"
"169",2,"4.4","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.41","4.41","0","OR"
"170",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.99","5","0","OR"
"171",2,"2.3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","2.32","2.32","0","OR"
"172",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"173",2,"1.6","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.59","1.59","0","OR"
"174",2,"3.2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.22","3.22","0","OR"
"175",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"176",2,"3.3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.28","3.28","0","OR"
"177",2,"5","0.5","0","0","0.5","0","0","0","0","0","0","0","3.85","349","4.35","0.5","0.64","4","1","OR"
"178",2,"2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.95","1.95","0","OR"
"179",2,"3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.05","3.05","0","OR"
"180",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"181",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"182",2,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.78","3.78","0","OR"
"183",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"184",2,"2.7","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","2.68","2.68","0","OR"
"185",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.99","4.99","0","OR"
"186",2,"1.9","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.94","1.94","0","OR"
"187",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"188",2,"0.6","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.57","0.57","0","OR"
"189",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"190",2,"3.9","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.86","3.86","0","OR"
"191",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"192",2,"4.8","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.82","4.82","0","OR"
"193",2,"3.8","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.83","3.83","0","OR"
"194",2,"0.9","0","0","0","0","0","0","0","0","0","0","0","0.01","349","0.01","0","0.89","0.9","0","OR"
"195",2,"5","0","0","0","0","0","0","0","0","0","0","0","1.88","349","1.88","0","3.11","5","0","OR"
"196",2,"1.4","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.38","1.38","0","OR"
"197",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"198",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"199",2,"0.6","0","0","0","0","0","0","0","0","0","0","0","0.38","349","0.38","0","0.21","0.58","0","OR"
"200",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"201",2,"1.7","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.75","1.75","0","OR"
"202",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"203",2,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.08","0.08","0","OR"
"204",2,"0.3","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.26","0.26","0","OR"
"205",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"206",2,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.51","0.51","0","OR"
"207",2,"5","0.16","0","0","0.16","0","0","0","0","0","0","0","1.85","349","2.01","0.16","2.99","4.68","0.32","OR"
"208",2,"2.7","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","2.68","2.68","0","OR"
"209",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"210",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"211",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"212",2,"5","0.05","0","0","0.05","0","0","0","0","0","0","0","1.57","349","1.62","0.05","3.38","4.9","0.09","OR"
"213",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"214",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"215",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.99","4.99","0","OR"
"216",2,"0.2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.16","0.16","0","OR"
"217",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"218",2,"4","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","3.99","3.99","0","OR"
"219",2,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.46","0.46","0","OR"
"220",2,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.46","1.46","0","OR"
"221",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"222",2,"4.2","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.2","4.2","0","OR"
"223",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"224",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"225",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"226",2,"5","0","0","0","0","0","0","0","0","0","0","0","0.09","349","0.09","0","4.91","5","0","OR"
"227",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"228",2,"0.7","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","0.7","0.7","0","OR"
"229",2,"5","0","0","0","0","0","0","0","0","0","0","0","0.21","349","0.21","0","4.79","5","0","OR"
"230",2,"5","0","0","0","0","0","0","0","0","0","0","0","2.76","349","2.76","0","2.24","5","0","OR"
"231",2,"4.5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","4.54","4.54","0","OR"
"232",2,"1.1","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","1.14","1.14","0","OR"
"233",2,"2.5","0","0","0","0","0","0","0","0","0","0","0","1.45","349","1.45","0","1.01","2.46","0","OR"
"234",2,"5","0","0","0","0","0","0","0","0","0","0","0","0","349","0","0","5","5","0","OR"
"235",2,"5","0","0","0","0","0","0","0","0","0","0","0","3.28","349","3.28","0","1.71","5","0","OR"
"236",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"237",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"238",3,"5","0","0","0","0","0","0","0","0","0","0","0","0.35","151","0.35","0","4.65","5","0","OR"
"239",3,"5","0","0","0","0","0","0","0","0","0","0","0","0.27","151","0.27","0","4.72","5","0","OR"
"240",3,"0.5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","0.54","0.54","0","OR"
"241",3,"2.3","0.53","0","0","0.29","0","0","0","0.08","0","0","0","1.78","151","2.31","0.53","0","1.41","0.9","OR"
"242",3,"3.7","0","0","0","0","0","0","0","0","0","0","0","0.07","151","0.07","0","3.61","3.68","0","OR"
"243",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"244",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"245",3,"2.1","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","2.1","2.1","0","OR"
"246",3,"5","0.01","0","0","0","0","0","0","0","0","0","0","1.68","151","1.69","0.01","3.31","4.99","0.01","OR"
"247",3,"0.1","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","0.12","0.12","0","OR"
"248",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"249",3,"5","0","0","0","0","0","0","0","0","0","0","0","1.32","151","1.33","0","3.67","4.99","0","OR"
"250",3,"1.9","0.24","0","0","0.1","0","0","0","0.14","0","0","0","1.61","151","1.85","0.24","0.1","1.46","0.48","OR"
"251",3,"5","0","0","0","0","0","0","0","0","0","0","0","0","151","0","0","5","5","0","OR"
"252",3,"2.7","0","0","0","0","0","0","0","0","0","0","0","0.54","151","0.54","0","2.14","2.68","0","OR"
